대학명,지역구분,계열구분,학과명,논술점수,100점만점환산,시험구분,대학평균환산점수,합격점수라인의미,메디컬여부,인기학과태그,대학시험별평균점수,최저여부,합격자평균점,70%Cut,최저점_커트라인,수능수학_합격자_중앙값,수능수학_합격자_평균,수능수학_합격자_최빈값,수능수학_합격자_표본수,수능수학_불합격자_중앙값,수능수학_불합격자_평균,수능수학_불합격자_최빈값,수능수학_불합격자_표본수
중앙대,인서울,자연과학계열,(다)동물생명공학전공,40.1,40.1,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,자연과학계열,(다)시스템생명공학과,39.6,39.6,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,(다)예술공학부,39.2,39.2,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,공학계열,(다)첨단소재공학과,38.2,38.2,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,(다)식품영양전공,35.0,35.0,시험 1,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,62.84,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,자연과학계열,(다)식물생명공학전공,27.1,27.1,시험 2,57.2,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,52.76,Y,,,,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
한국공학대,수도권,IT/컴퓨터계열,컴퓨터공학전공,385.4,90.27,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,85.24,N,75.4,71,66.5,,,,,,,,
한국공학대,수도권,공학계열,전력응용시스템전공,382.0,88.0,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,공학계열,스마트기계융합 자율전공,381.3,87.53,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,나노반도체공학전공,380.5,87.0,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,반도체,85.24,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,IT반도체융합 자율전공,379.8,86.53,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,반도체,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,기계공학과,379.3,86.2,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,디자인공학부,379.0,86.0,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,인공지능학과,378.6,85.73,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,80.44,N,,,,,,,,,,,
한국공학대,수도권,공학계열,생명화학공학과,378.4,85.6,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,SW자율전공,378.1,85.4,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,80.44,N,,,,,,,,,,,
한국공학대,수도권,공학계열,반도체시스템전공,378.0,85.33,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,반도체,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,메카트로닉스전공,377.9,85.27,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,게임공학과,377.7,85.13,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,신소재공학과,375.7,83.8,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,전자공학전공,375.3,83.53,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,,,,,,,,,,,
한국공학대,수도권,자유전공학부,첨단융합 자율전공,374.7,83.13,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,80.44,N,,,,,,,,,,,
한국공학대,수도권,자유전공학부,자유전공학부,374.6,83.07,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,기계설계전공,373.8,82.53,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,85.24,N,70.2,66,61.5,,,,,,,,
한국공학대,수도권,공학계열,지능형모빌리티전공,373.8,82.53,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,소프트웨어전공,371.3,80.87,시험 2,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,85.24,N,,,,,,,,,,,
한국공학대,수도권,공학계열,미래에너지시스템전공,369.1,79.4,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,IT경영전공,368.3,78.87,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,AI로봇전공,367.9,78.6,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,80.44,N,,,,,,,,,,,
한국공학대,수도권,인문사회/기타계열,임베디드시스템전공,366.4,77.6,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,자유전공학부,경영 자율전공,363.8,75.87,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,80.44,N,,,,,,,,,,,
한국공학대,수도권,인문사회/기타계열,경영학전공,360.4,73.6,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,80.44,N,,,,,,,,,,,
한국공학대,수도권,IT/컴퓨터계열,데이터사이언스 경영전공,357.6,71.73,시험 1,82.93,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,80.44,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,전자공학전공,65.3,65.3,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,메카트로닉스공학부,59.4,59.4,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,IT/컴퓨터계열,AI·소프트웨어전공,59.3,59.3,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,55.58,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,기계공학부,58.1,58.1,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,76.8,72.5,67.5,,,,,,,,
한국기술교육대,지방,자연과학계열,화학생명공학전공,57.6,57.6,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,에너지신소재공학전공,56.6,56.6,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,IT/컴퓨터계열,컴퓨터공학전공,56.3,56.3,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,55.58,N,,,,,,,,,,,
한국기술교육대,지방,IT/컴퓨터계열,AI정보통신공학전공,56.0,56.0,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,55.58,N,,,,,,,,,,,
한국기술교육대,지방,자유전공학부,ICT융합자율전공,55.3,55.3,시험 1,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,자유전공,55.3,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,전기공학전공,55.0,55.0,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,자유전공학부,공학융합자율전공,50.3,50.3,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,자유전공,55.58,N,,,,,,,,,,,
한국기술교육대,지방,건축/토목계열,건축공학전공,48.8,48.8,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국기술교육대,지방,공학계열,디자인공학전공,44.3,44.3,시험 2,55.56,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,55.58,N,,,,,,,,,,,
한국외대,인서울,IT/컴퓨터계열,Language & AI융합학부(서울),980.0,98.0,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자연과학계열,통계학과,827.5,82.75,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,공학계열,전자공학전공,821.0,82.1,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,인문사회/기타계열,산업경영공학과,780.0,78.0,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,IT/컴퓨터계열,AI데이터융합학부,773.3,77.33,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,공학계열,전자물리학과,763.8,76.38,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,IT/컴퓨터계열,컴퓨터공학부,754.3,75.42999999999999,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자연과학계열,수학과,750.0,75.0,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자유전공학부,기후변화융합학부,739.0,73.9,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,자유전공,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,공학계열,바이오메디컬공학부,711.7,71.17,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자연과학계열,화학과,703.3,70.33,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,공학계열,정보통신공학과,663.3,66.33,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,공학계열,반도체공학전공,658.8,65.88,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,반도체,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자연과학계열,환경학과,640.0,64.0,시험 1,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,77.33,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,자연과학계열,생명공학과,587.5,58.75,시험 2,74.36,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,71.76,Y,,,,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국항공대,수도권,공학계열,항공우주공학과,76.0,76.0,공학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 고난도 수리논술 라인,N,일반학과,76.8,Y,76.0,,70.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,공학계열,전기전자공학과,76.5,76.5,공학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 고난도 수리논술 라인,N,일반학과,76.8,Y,76.5,,67.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,공학계열,컴퓨터공학과,75.7,75.7,공학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 고난도 수리논술 라인,N,AI·컴퓨터,76.8,Y,75.7,,69.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,공학계열,기계항공공학과,75.4,75.4,공학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 고난도 수리논술 라인,N,일반학과,76.8,Y,75.4,,69.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,자유전공학부,자유전공학부(공학),81.4,81.4,공학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 고난도 수리논술 라인,N,자유전공,76.8,Y,81.4,,73.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,인문사회/기타계열,항공운항학과,76.7,76.7,이학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 수리논술 라인,N,일반학과,69.13,Y,76.7,,68.5,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,자연과학계열,항공교통물류학부,69.0,69.0,이학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 수리논술 라인,N,일반학과,69.13,Y,69.0,,61.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,IT/컴퓨터계열,소프트웨어학과,61.7,61.7,이학계열,75.14,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 수리논술 라인,N,AI·컴퓨터,69.13,Y,61.7,,54.5,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,인문사회/기타계열,항공경영학과,80.5,80.5,사회계열,75.14,전통 서술형(최저있음) - 인문·언어논술 중심 서술 라인,N,일반학과,79.45,Y,80.5,,79.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,인문사회/기타계열,경영학과,78.4,78.4,사회계열,75.14,전통 서술형(최저있음) - 인문·언어논술 중심 서술 라인,N,일반학과,79.45,Y,78.4,,75.0,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한신대,수도권,인문사회/기타계열,심리·아동학,13.08,87.2,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,디지털영상문화콘텐츠학,13.03,86.87,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,자유전공학부,자유전공학부,12.86,85.73,시험 2,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,자유전공,81.04,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,미디어영상광고홍보학,12.82,85.47,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,경영학,12.8,85.33,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,경제금융학,12.72,84.8,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,사회복지학,12.52,83.47,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,문예창작학,12.27,81.8,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,한국사학,12.15,81.0,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,철학,12.03,80.2,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,일본학,12.0,80.0,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,국제관계학,12.0,80.0,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,AI·SW학,11.98,79.87,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,금융공학,11.95,79.67,시험 2,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,81.04,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,사회학,11.74,78.27,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,공공인재빅데이터융합학,11.66,77.73,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,79.53,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,AI시스템반도체학,11.66,77.73,시험 2,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,반도체,81.04,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,영미문화학,11.5,76.67,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,한국어문학,11.44,76.27,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,중국어문화콘텐츠학,11.32,75.47,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,재활상담학,11.25,75.0,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,동아시아통상학,11.01,73.4,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,인문사회/기타계열,독일어문화학,10.86,72.4,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,79.53,N,,,,,,,,,,,
한신대,수도권,IT/컴퓨터계열,빅데이터융합학,10.34,68.93,시험 1,79.72,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,79.53,N,,,,,,,,,,,
경희대,인서울,인문사회/기타계열,국어국문학과,89.2,89.2,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,89.2,86,84.5,94.0,91.1,94.0,95.0,81.0,80.7,88.0,1758.0
경희대,인서울,인문사회/기타계열,영어영문학과,87.8,87.8,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,87.8,84.5,83,94.0,91.1,94.0,95.0,81.0,80.7,88.0,1758.0
경희대,인서울,인문사회/기타계열,경영학과,86.5,86.5,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,86.5,83.8,81.5,94.0,91.1,94.0,95.0,81.0,80.7,88.0,1758.0
경희대,인서울,인문사회/기타계열,미디어학과,88.0,88.0,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,88,85.2,83.5,94.0,91.1,94.0,95.0,81.0,80.7,88.0,1758.0
경희대,인서울,인문사회/기타계열,정보디스플레이학과,83.5,83.5,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,83.5,79.5,76,94.0,91.1,94.0,95.0,81.0,80.7,88.0,1758.0
중앙대,인서울,인문사회/기타계열,공공인재학부,86.4,86.4,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,86.4,84.1,81.5,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,미디어커뮤니케이션학부,88.5,88.5,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,88.5,86,83,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,경영학부(경영학),82.4,82.4,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,82.4,80,77.5,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
중앙대,인서울,인문사회/기타계열,경제학부,81.8,81.8,공통,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,81.8,79.5,77,96.0,93.8,97.0,73.0,88.0,84.6,88.0,2811.0
아주대,수도권,의약보건계열,의학과,95.73,95.73,의학,83.5,전통 서술형(최저있음) - 수리+생명과학 출제 최고난도 메디컬 라인,Y,메디컬,,Y,95.73,94.67,94.67,99.0,98.3,100.0,50.0,,,,
아주대,수도권,IT/컴퓨터계열,소프트웨어학과,84.45,84.45,자연 2,83.5,전통 서술형(최저없음) - 실질경쟁률 100% 반영 상위권 수리논술 라인,N,AI·컴퓨터,,N,84.45,80.0,80.0,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,IT/컴퓨터계열,사이버보안학과,82.53,82.53,자연 2,83.5,전통 서술형(최저없음) - 실질경쟁률 100% 반영 상위권 수리논술 라인,N,AI·컴퓨터,,N,82.53,77.33,77.33,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,공학계열,전자공학과,81.93,81.93,자연 1,83.5,전통 서술형(최저없음) - 실질경쟁률 100% 반영 상위권 수리논술 라인,N,일반학과,,N,81.93,76.67,76.67,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,인문사회/기타계열,경영학과,78.4,78.4,인문,83.5,전통 서술형(최저없음) - 실질경쟁률 100% 반영 인문 서술 라인,N,일반학과,,N,78.4,75,71,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
아주대,수도권,인문사회/기타계열,심리학과,81.2,81.2,인문,83.5,전통 서술형(최저없음) - 실질경쟁률 100% 반영 인문 서술 라인,N,일반학과,,N,81.2,78.5,74,88.0,87.4,88.0,34.0,76.0,76.2,88.0,894.0
동국대,인서울,인문사회/기타계열,국어국문·문예창작학부,86.2,86.2,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,86.2,83.5,81,91.0,89.7,94.0,63.0,81.0,78.9,88.0,1062.0
동국대,인서울,인문사회/기타계열,법학과,84.8,84.8,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.8,82,79.5,91.0,89.7,94.0,63.0,81.0,78.9,88.0,1062.0
동국대,인서울,인문사회/기타계열,경영학과,83.5,83.5,인문 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,83.5,80.2,77.5,91.0,89.7,94.0,63.0,81.0,78.9,88.0,1062.0
동국대,인서울,IT/컴퓨터계열,AI소프트웨어융합학부,83.5,83.5,인문 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,83.5,80.5,77,91.0,89.7,94.0,63.0,81.0,78.9,88.0,1062.0
